organization_id,scenario_id,gist_initial,gist_final,gist_improvement,roi_24m,payback_months,tco_reduction,investment,transformation_time
ORG_0000,53,0.6780555943534571,0.9680274929607442,0.2899718986072871,-0.5113078188575044,49.1106691003144,0.2617560298155457,25436060.66724796,23.75981545906063
ORG_0000,54,0.5526736218587801,0.919011842220969,0.3663382203621889,-0.49427072457137355,47.456220484090046,0.2754015561263409,25690767.94462414,23.035743532849036
ORG_0000,55,0.5285049434547949,0.8661378718173486,0.33763292836255365,-0.4398087601160889,42.84251214812559,0.2675241474061603,22591480.173122782,24.85080440539932
ORG_0000,56,0.5781462507425182,1.1376966301063713,0.5595503793638531,-0.4436952783267574,43.141823293919316,0.2692646470771982,22926258.254143078,28.60993532642784
ORG_0000,57,0.5018641418025688,0.8526561603302273,0.3507920185276585,-0.4515415977726998,43.75901600291934,0.25911362191840703,22518370.843733244,23.40699595735695
ORG_0000,58,0.6557257149837353,0.8129601679812862,0.1572344529975509,-0.39464928892180273,39.64643893331407,0.2672661983880376,20892021.886073068,26.41216309103504
ORG_0000,59,0.6370115148692348,1.1980136026375259,0.5610020877682911,-0.3872222227908415,39.16591118774876,0.2818730055456483,21633191.981079575,25.402926020504314
ORG_0000,60,0.4985704550381919,0.8964078552570386,0.39783740021884667,-0.4830211502928911,46.42356261498328,0.2681617929564932,24517324.576172195,23.39493306030295
ORG_0000,61,0.5449849639170562,0.8360058664049032,0.29102090248784696,-0.516480473873716,49.63605129305938,0.2659502672982638,26088813.936354548,27.858494711394393
ORG_0000,62,0.5022999976789327,0.8792820873964781,0.3769820897175453,-0.44772357618376074,43.45649925477463,0.2676654439847259,22925692.046865363,26.659392777611988
ORG_0000,63,0.5084826589079086,1.0394320610419734,0.5309494021340648,-0.44144225723012465,42.96780469103255,0.27837677641654285,23463972.223995313,23.262823162393193
ORG_0000,64,0.537515187931001,0.9820969239375658,0.4445817360065648,-0.4372364380304779,42.64668436599984,0.26054866175891855,22091848.917684168,26.57279748635611
ORG_0000,65,0.5409523410132325,1.185122123045185,0.6441697820319524,-0.4655694750899993,44.907614519289766,0.2619075432663314,23264978.389208503,24.702019793137328
ORG_0000,66,0.6023284141817455,1.051859466619649,0.4495310524379035,-0.41684830706084597,41.15567234150885,0.27479563463315065,22154176.694753114,26.454579660307864
ORG_0000,67,0.5251557287803772,1.1443075560815226,0.6191518273011454,-0.4932271419604586,47.35849526915149,0.2684235598754079,25066874.20390937,29.69424712416569
ORG_0000,68,0.4594064494107565,0.9336566630396671,0.4742502136289106,-0.4262352436372353,41.82898955338749,0.26895068608310063,22158814.501447406,23.689788186318406
ORG_0000,69,0.6120129984162459,1.1315347390469561,0.5195217406307102,-0.42680168324311096,41.870325327872756,0.27041154667052275,22289073.42825555,26.80879632724185
ORG_0000,70,0.617509794331792,1.0969129603593704,0.4794031660275784,-0.35146016727528406,37.00620808311588,0.27969003776060836,20286874.63585927,21.56481742509403
ORG_0000,71,0.5526121423745282,1.0128282700182059,0.4602161276436777,-0.4804559962211689,46.194354713824694,0.2781538430459137,25265177.849704757,23.612434736212638
ORG_0000,72,0.5279460233205522,0.977918279523573,0.44997225620302084,-0.4096809742036188,40.65598253016213,0.2689476853178601,21615698.370180964,22.644955781170424
ORG_0000,73,0.5616890441699924,0.9043842166038929,0.34269517243390046,-0.39511357195675406,39.67686971856498,0.27190968929897824,21299867.63806572,24.579407328458192
ORG_0000,74,0.51229216898101,1.1104479352173096,0.5981557662362995,-0.46591503188393973,44.936670067045654,0.26977605872805993,23873365.057779044,29.64017266457714
ORG_0000,75,0.5894994653783547,1.172540584733106,0.5830411193547513,-0.37897356639019203,38.645697994683495,0.2689828427400777,20513604.249467332,24.696588920340382
ORG_0000,76,0.48482917811402026,1.2109629212016744,0.7261337430876541,-0.4999494556385877,47.99514823176348,0.26619946008440554,25306098.614713356,28.47535430830394
ORG_0000,77,0.4845518563667694,1.0707849521209598,0.5862330957541904,-0.42332223253512713,41.61769597171424,0.28281105608943596,23087645.16510551,25.291672205920047
ORG_0000,78,0.5074178744960185,0.8353261052307134,0.3279082307346949,-0.44074208140698934,42.91401015899704,0.2671301138665827,22673809.033980332,25.34989368896387
ORG_0000,79,0.6399362553504112,1.0628818639326119,0.42294560858220065,-0.4062245602110248,40.41932082696024,0.26382433971713054,21144173.289458055,25.754738132079922
ORG_0000,80,0.4958233522269313,0.9285368624585733,0.43271351023164195,-0.41748153818663125,41.20041092824502,0.26939773430197794,21846873.384342436,23.916462583748952
ORG_0000,81,0.5269920429083359,1.0981485548924168,0.5711565119840809,-0.39647200281575334,39.76617507716583,0.2675830576281645,21012507.457074825,26.59131225414439
ORG_0000,82,0.6666508549708349,1.03092390750984,0.3642730525390051,-0.421506667278811,41.48708142772503,0.27227117768552456,22285650.14252052,24.443646726456574
ORG_0000,83,0.45578386939020255,1.07193940192667,0.6161555325364674,-0.34672738658069824,36.73810826751381,0.2760857353096976,19929012.960075557,26.17646633167007
ORG_0000,84,0.6749307358966359,1.1811092921183544,0.5061785562217185,-0.4194520189154906,41.340252282276666,0.27264429550992225,22239507.690712288,22.609330234325096
ORG_0000,85,0.5985843171196985,0.9695931159726405,0.371008798852942,-0.3425836778511686,36.50654720824939,0.27318757564810336,19633343.333253,23.211703072437082
ORG_0000,86,0.4907193680516538,0.8522252112282406,0.3615058431765868,-0.5112341508831902,49.10326702114628,0.2844693835436923,27314104.586314656,24.089316735812304
ORG_0000,87,0.5888775971090121,1.1820837609700001,0.593206163860988,-0.3810438911549014,38.77496264602874,0.2725355407114818,20773168.539934725,24.693306697641116
ORG_0000,88,0.6673071463593165,0.9095661002031805,0.24225895384386398,-0.43827216528731366,42.72531734567785,0.2839170532703759,23663509.13368735,26.609249927411625
ORG_0000,89,0.6776289298060221,1.1324321738229757,0.4548032440169536,-0.3984650139206029,39.897928724684725,0.2766783021858063,21640520.963301845,25.023209260782497
ORG_0000,90,0.6140009556517504,0.8093418832487365,0.19534092759698607,-0.48668817597290553,46.7552058546253,0.2627846219903114,24288830.356106877,24.89142631655054
ORG_0000,91,0.6755175392206532,0.8888382933540556,0.21332075413340246,-0.35048934919257957,36.95089521652199,0.26690492961064133,19362822.605230566,27.02040688735968
ORG_0000,92,0.6570506289969731,1.000371070333578,0.3433204413366049,-0.3754461318563689,38.42742992103385,0.2737662166473846,20689323.635933265,25.431177720307765
ORG_0000,93,0.5832404059685183,1.170333819537181,0.5870934135686627,-0.3868047396207051,39.13924576839469,0.26729596303029085,20631470.8729702,24.585504569364662
ORG_0000,94,0.6725754025943843,0.8179419560615714,0.14536655346718708,-0.40783778380058144,40.52943491402646,0.2723228078803925,21687065.48772123,23.79709141803849
ORG_0000,95,0.6017312011621283,0.9647139105955996,0.36298270943347133,-0.42017795490849763,41.39201019204527,0.27733393740440665,22540316.742825076,28.280466896185825
ORG_0000,96,0.5162267142513607,0.8720926851303363,0.35586597087897565,-0.4492074475461089,43.573573921933395,0.26375405698402743,22789571.82388782,23.421021681699703
ORG_0000,97,0.49698921464179535,1.1843185657460187,0.6873293511042233,-0.43958731896196485,42.82558338177776,0.2689429589186154,22719111.64753593,24.82129856460467
ORG_0000,98,0.5945968061015401,1.0193555065950717,0.4247587004935316,-0.407877294530584,40.53213933246077,0.268842615411318,21467185.375985283,29.364802392768702
ORG_0000,99,0.5318192802462618,0.8785832827502539,0.3467640025039921,-0.48269934894083155,46.394683538209776,0.28403485681138424,25762534.3719709,26.318196835318243
ORG_0001,0,0.6536171581772342,0.9418299632951576,0.28821280511792335,-0.10554751421438617,26.832056907886354,0.27799185304682994,6920126.63017749,25.25484700977137
ORG_0001,1,0.5640880983935853,1.0639522158167518,0.4998641174231665,-0.07696875360177562,26.001286623449424,0.2705573769974684,6600332.605345213,25.349401124229455
ORG_0001,2,0.5584727502464809,0.9859289888149416,0.4274562385684607,-0.20471789640214214,30.177970674084015,0.2809571716369077,7809824.129426835,26.772258959827884
ORG_0001,3,0.4779747605882755,1.010204262767555,0.5322295021792794,-0.03569547521254097,24.88840338615004,0.27326732110324586,6394486.622160775,28.74882827882534
ORG_0001,4,0.5054359013577487,1.1775784764457806,0.6721425750880319,-0.08454194666701263,26.21638415066766,0.2734541480100869,6788989.101440904,26.955340261563755
ORG_0001,5,0.6020566521692174,1.0930285215894564,0.49097186942023896,-0.11653794809585993,27.165852736144593,0.2740424035206994,7006678.039053892,23.018088867799566
ORG_0001,6,0.4716216525884656,1.1106882067900727,0.6390665542016072,-0.03315773571349299,24.823077027679474,0.2797943974936882,6440417.594058551,29.169340932867453
ORG_0001,7,0.6964308877682375,1.1474570777397917,0.4510261899715542,0.030967381078004595,23.27910702170326,0.27314157813151124,5997993.4693176355,23.338489835450044
ORG_0001,8,0.587103188433764,1.1812625890065727,0.5941594005728087,-0.13661147303823315,27.797450684751553,0.2735234222251553,7117711.30385802,28.01793951358891
ORG_0001,9,0.6905729896798206,0.9581074597816088,0.2675344701017882,-0.23538456615964984,31.388327959138657,0.27151825761766535,8018933.2588255005,26.18518401265791
ORG_0001,10,0.587731035672298,1.063066416481481,0.4753353808091829,0.017734561125313793,23.58178735078338,0.27166863791118795,6030332.890439406,26.38693079069405
ORG_0001,11,0.6590727405380296,0.8374892317841033,0.17841649124607373,-0.06342744835239601,25.62535060180823,0.2719723714233966,6576203.720664549,26.37064460454079
ORG_0001,12,0.6302122580751153,1.1750723185320253,0.54486006045691,-0.2255382595995958,30.989264863609357,0.27865766156594285,8018854.065672237,26.285495866677028
ORG_0001,13,0.6110439241168926,0.9760738158414233,0.3650298917245307,-0.3335109681337044,36.009594835785144,0.2790206339302519,9323171.101944996,30.005395010042584
ORG_0001,14,0.668592792622039,1.0720391353090233,0.4034463426869843,-0.0540139073956085,25.37035183458741,0.26922951581749993,6484692.970152058,27.315611532714055
ORG_0001,15,0.5298265683042183,0.9634415055567367,0.43361493725251843,-0.12006356791080272,27.274697494929008,0.26068022652994693,6799764.216147672,21.14685049713074
ORG_0001,16,0.46711285946609304,0.9966949653368267,0.5295821058707336,-0.209115726952396,30.345779803558464,0.27946355748828794,7902152.702781585,23.712848778334397
ORG_0001,17,0.6233633990997218,0.897937083838277,0.27457368473855515,-0.28626058685007394,33.62571767486046,0.27193976764769096,8530272.567039091,25.696062644994175
ORG_0001,18,0.6425078217070875,1.1657110884605217,0.5232032667534342,-0.24796460792898495,31.913391647575104,0.2618712848941764,7937119.503225549,27.442344677996765
ORG_0001,19,0.6193082179349082,0.8513587558282348,0.23205053789332664,-0.1984695841909077,29.942718986869107,0.275915562986374,7803880.672801286,28.41281158099942
ORG_0001,20,0.6909046495909917,0.8676188933572085,0.1767142437662168,-0.16560514436137017,28.76336046155373,0.26450062429125504,7220141.3535502255,24.973321736662086
ORG_0001,21,0.6593936847228712,1.1232208357998616,0.46382715107699046,0.03263386866737981,23.241538679117838,0.2837012722392436,6127331.239378086,25.72468995831728
ORG_0001,22,0.48788455344779885,1.0032340353056484,0.5153494818578495,-0.15441619480750082,28.38275739509503,0.2863472798412186,7486087.441676821,26.65741480097074
ORG_0001,23,0.6562204604997636,0.9743051855556956,0.318084725055932,-0.14493427351316637,28.0680177635088,0.2606074954222576,6903388.690904405,25.732723506821838
ORG_0001,24,0.6003986907404598,0.973307801939147,0.3729091111986872,-0.10298692738191147,26.75546291644539,0.2894888516718995,7151784.083858412,26.822744967425376
ORG_0001,25,0.6890412412333995,0.8813729540499367,0.19233171281653716,-0.14392246905658998,28.03484396273273,0.2711622567033492,7166250.614080451,23.419874323270705
ORG_0001,26,0.6497266867378765,0.907549612432949,0.2578229256950725,-0.16519598657817172,28.749262837902467,0.2726857636289915,7369431.019151283,25.823026318418048
ORG_0001,27,0.5709428771629815,0.847432139353254,0.2764892621902725,0.020385431608616306,23.520523967266467,0.27498711849849755,6029529.59221029,28.07667632499243
ORG_0001,28,0.49109184616477897,1.0034699462136392,0.5123781000488602,-0.1063699694750846,26.856751877398835,0.2735961504077709,6932298.711357806,26.56144869721879
ORG_0001,29,0.5872813162443925,0.9527801329113365,0.36549881666694395,-0.05975021357614745,25.525132094187054,0.2760143822138252,6558541.607631166,23.446211219140917
ORG_0001,30,0.5966094620922947,0.9393954652425822,0.3427860031502875,-0.2223246258993395,30.861206101266482,0.27619634650226443,7969838.462641819,25.905119135582318
ORG_0001,31,0.650025415952657,1.0758540704170605,0.42582865446440354,-0.08529020040514805,26.237829758279844,0.2748205947601336,6665136.734945686,24.778378457940576
ORG_0001,32,0.5615096853675211,1.1490908112725882,0.5875811259050671,-0.32588157985601723,35.602053412030955,0.2789185686409313,9289175.850889103,24.787113633683113
ORG_0001,33,0.6371456335271676,1.1564612391097144,0.5193156055825469,-0.05608291504310165,25.4259620707002,0.2766207736110848,6614623.458966892,25.132855917354465
ORG_0001,34,0.47095007002855355,0.8528364230464559,0.38188635301790236,-0.20899439173839582,30.341124954530834,0.2747963334002358,7815606.150765076,29.752824579435117
ORG_0001,35,0.636389808624638,0.9731262063570583,0.33673639773242026,-0.037511800209982876,24.935370641672286,0.27056802842070715,6317686.896775885,23.673373307804432
ORG_0001,36,0.6345577608756996,0.963231239050187,0.32867347817448744,-0.25430881888305173,32.18490523657679,0.2715284954404127,8235883.441548478,24.77689139602394
ORG_0001,37,0.6273222871699575,0.8830701496341327,0.25574786246417514,-0.10916561330737219,26.94103456098504,0.2829642076619329,7075240.201020872,28.412745255574325
ORG_0001,38,0.6935991097456518,0.8514000250039473,0.15780091525829554,-0.19539342460758927,29.828242440468593,0.2657892794746043,7509534.6058982685,26.925841374802697
ORG_0001,39,0.6045516973137576,1.1836748222799753,0.5791231249662178,-0.16540861316269428,28.756587209638354,0.2873788848372261,7660849.680675904,28.553554448932683
ORG_0001,40,0.5520704773194668,0.9831173240510807,0.43104684673161386,-0.1933586872089071,29.7530012651554,0.2745737727643475,7667096.136908114,27.227719300250513
ORG_0001,41,0.6021163841584611,1.1208348729123134,0.5187184887538523,-0.17355061577304493,29.039890957689003,0.27842529800986277,7480547.050107205,21.598858726320017
ORG_0001,42,0.5662404888749643,1.0896582495969869,0.5234177607220226,-0.16454314225543476,28.72679753301854,0.2863916125126512,7593555.811002188,24.398177903379022
ORG_0001,43,0.6924478588912292,1.179261566200633,0.48681370730940376,-0.14987280023619187,28.231069428984217,0.26637182597976927,7143499.959168782,23.702508719684204
ORG_0001,44,0.6301546114380006,0.8441461414433548,0.2139915300053542,-0.26259174377269295,32.54642160204126,0.28145433894061644,8477934.551152837,28.192086607306898
ORG_0001,45,0.686163454230601,1.1742384358806401,0.48807498165003915,-0.27352209664568994,33.036104593390476,0.2756890215857618,8548088.24407855,30.221599487712254
ORG_0001,46,0.5185491852735162,0.8831859383746423,0.3646367531011261,0.007176535119619344,23.828990413432926,0.28374387165073006,6269593.745342052,24.47766206361924
ORG_0001,47,0.4954522499644551,0.9028100879916102,0.40735783802715514,-0.1714645117790719,28.966773712413904,0.263854996957609,7201000.919532812,27.011208579685935
ORG_0001,48,0.6521278996379182,1.063212857765657,0.4110849581277388,-0.16071172688385776,28.595657497860497,0.2718963162930042,7275103.774835037,24.836380934946533
ORG_0001,49,0.6653705475183244,0.9549184589162596,0.28954791139793523,-0.12516245246249058,27.43366476159504,0.2830066359049373,7269739.444685938,27.229408955838867
ORG_0001,50,0.6008031693724537,0.9342728249147039,0.33346965554225017,0.05992161849851643,22.643183779946266,0.26475610208639744,5691335.655988499,24.20625358095128
ORG_0001,51,0.49090161854626196,0.8127545488095509,0.3218529302632889,-0.22171435411504486,30.837007115441057,0.27258376501147796,7895061.858192182,25.563278140049043
ORG_0001,52,0.6663366581700171,0.8758131545803082,0.2094764964102911,-0.210346053752561,30.393060294388206,0.2708980109889802,7813778.7591104135,25.12080764020281
ORG_0001,53,0.4678085285734988,1.067365523734435,0.5995569951609363,-0.04975316948475515,25.256595685761635,0.27952211597512505,6549732.793117395,25.63838651176482
ORG_0001,54,0.6573797041048203,1.103128495141429,0.4457487910366088,-0.03565542865016091,24.88736983960625,0.279630954314551,6490212.422461827,24.987017842640178
ORG_0001,55,0.4878033929396661,1.0385914121548898,0.5507880192152237,-0.055280981611662214,25.404379008843577,0.26952456005972303,6456565.508235578,31.254193821859484
ORG_0001,56,0.5109904105501807,0.9170854887326494,0.4060950781824687,0.0060677558392030215,23.855252154444212,0.27828673860015324,6169574.538471367,25.247357291689877
ORG_0001,57,0.6179639949969971,0.9263635796232709,0.3083995846262738,-0.11685337124296395,27.17555524588056,0.28089439689071627,7070583.6343940245,24.303557137665432
ORG_0001,58,0.6972772216842368,0.9614686729674495,0.26419145128321275,-0.016418339384343412,24.400617621293996,0.2707048479429318,6225460.684589945,25.52228254785927
ORG_0001,59,0.4843410290195691,1.0657140554390427,0.5813730264194736,-0.11554754820197471,27.135432720221203,0.28626711282140394,7146994.3758909935,24.450045295014462
ORG_0001,60,0.6129172597673105,0.9817440073352157,0.36882674756790523,-0.06886126480391083,25.774891638404263,0.2815437193689982,6728686.238884418,26.59189907327574
ORG_0001,61,0.6715844900308992,0.8302881762398814,0.15870368620898223,-0.12378746194961561,27.390614671414276,0.27836588778265214,7057120.4943362195,24.352742471222477
ORG_0001,62,0.6003486655880245,1.033238705432757,0.4328900398447325,-0.2346881293451805,31.359764457155244,0.27288413712424686,8022153.579960215,27.37650419412877
ORG_0001,63,0.4828643769281729,1.1268893015246129,0.64402492459644,-0.11459857917607706,27.10634909267082,0.26949365548198057,6897933.453496635,23.318585546045004
ORG_0001,64,0.5876051383089722,0.9595462244942723,0.3719410861853001,0.1240369621675288,21.35161103040577,0.2760784511329884,5514090.558705092,26.706372079793
ORG_0001,65,0.5510286271547133,0.954337802655843,0.40330917550112966,-0.10345526296868533,26.769439391803296,0.27465634561326624,6890542.021909943,28.479054136452906
ORG_0001,66,0.637963858882545,0.9834779807387001,0.34551412185615504,-0.12911595516254754,27.55820380712052,0.2756411692679254,7076429.004544752,28.624783743381354
ORG_0001,67,0.6063263099175182,1.1469030876238087,0.5405767777062904,-0.26217469157230616,32.52802489405523,0.27425119217291377,8360377.309029192,24.363812044768647
ORG_0001,68,0.6781763848071078,0.8785538279306314,0.20037744312352357,0.016246141706282042,23.616325824080263,0.2872197876005168,6242517.023003797,27.765049994311667
ORG_0001,69,0.6197500704121962,0.8485180370654833,0.22876796665328714,-0.10445581065607987,26.79934757611739,0.27498302994523544,6906597.836776845,26.13602535023566
ORG_0001,70,0.5015479522280034,1.0888562467267955,0.5873082944987921,-0.2016283426158436,30.0611873906388,0.2690770553909271,7582604.808258682,28.180723176955986
ORG_0001,71,0.687504017373511,0.8991959548376334,0.2116919374641224,-0.18951977952151705,29.612073673841326,0.28236760267038463,7745141.30155109,26.623205307276542
ORG_0001,72,0.5526259610262576,0.9557542734976436,0.40312831247138603,-0.10738937891356407,26.88742373554612,0.2802532718534835,7036146.133770332,22.267003799452183
ORG_0001,73,0.4950452224205615,1.0733805952378717,0.5783353728173102,-0.17525612537083055,29.099943313663466,0.27984232984388285,7613567.122638994,24.5968095550688
ORG_0001,74,0.6113132821672844,1.0771848469535608,0.46587156478627634,-0.20010122499049474,30.00379641750896,0.2702442530182463,7628008.706884332,23.317144105869115
ORG_0001,75,0.6376530523253527,0.9568291382622688,0.31917608593691604,-0.009687401292071544,24.234771961210086,0.2765269481642016,6277203.58083594,28.195629442732194
